ID,Control,Control,Salt,Salt
gene-LOC18023599,5.278306,4.852246,3.027562,3.868119
gene-LOC18023600,23.83514,24.72974,9.016902,14.970016
gene-LOC18023601,0,0,0,0
gene-LOC18023602,22.527183,11.98745,13.247662,37.152776
gene-LOC18023603,4.510938,1.356465,0.753773,2.967674
gene-LOC18023604,23.156081,24.976751,33.657763,32.668395
gene-LOC18023605,18.484818,13.051958,0,10.841738
gene-LOC18023606,3.87016,2.206481,0,1.070557
gene-LOC18023607,101.229236,108.662227,32.28717,28.677706
gene-LOC18023608,570.580472,804.340297,259.746325,116.104482
gene-LOC18023609,49.717145,50.082965,31.731125,25.864556
gene-LOC18023610,59.06646,48.755904,68.470585,81.101998
gene-LOC18023611,35.516996,25.637728,22.104921,32.891104
gene-LOC18023612,67.818293,125.907116,70.976256,90.950162
gene-LOC18023613,5.566003,3.707368,2.171685,7.700983
gene-LOC18023614,0.45319,0.855263,1.603689,0.98997
gene-LOC18023615,11.497822,10.06891,12.241053,14.449697
gene-LOC18023617,1.553229,2.225425,3.819297,1.600231
gene-LOC18023619,2.239005,4.466706,3.896102,6.139143
gene-LOC18023620,30.585954,32.837132,18.645575,20.295561
gene-LOC18023621,0.708837,0.607408,0.392437,1.41491
gene-LOC18023622,0.19664,0,0,0
gene-LOC18023623,81.175921,76.043279,78.622538,79.591042
gene-LOC18023624,14.997248,5.154094,1.857407,12.705751
gene-LOC18023625,24.318181,34.393991,32.320052,15.849453
gene-LOC18023626,115.239497,87.361822,72.380574,115.542022
gene-LOC18023627,65.476563,101.890868,144.851056,73.631027
gene-LOC18023628,5.443436,5.695626,22.91702,8.535175
gene-LOC18023629,1.512489,0.967976,1.096375,0.768343
gene-LOC18023630,8.619167,12.159949,4.923941,5.172497
gene-LOC18023631,451.078599,674.920225,59.868839,113.707654
gene-LOC18023632,0.577893,0.328614,0.168959,0.317426
gene-LOC18023633,3.419757,2.087559,1.986001,5.510485
gene-LOC18023634,2.478434,3.630303,1.153625,3.919946
gene-LOC18023635,8.49758,5.739054,9.954079,7.743308
gene-LOC18023636,6.202681,7.176634,7.738989,12.111352
gene-LOC18023637,89.22004,173.721901,352.099912,430.891368
gene-LOC18023638,297.857563,502.318439,452.547505,517.477282
gene-LOC18023639,17.444441,13.48086,12.535963,18.86356
gene-LOC18023640,21.354935,21.042675,24.02818,19.125484
gene-LOC18023643,17.853113,13.412623,13.740723,19.687175
gene-LOC18023644,72.416974,58.868612,47.519038,47.074826
gene-LOC18023645,14.855997,9.607569,4.175865,6.591019
gene-LOC18023646,26.194146,19.52647,15.86115,21.260754
gene-LOC18023647,70.305116,68.875807,56.940807,51.835528
gene-LOC18023648,31.043223,0.435333,1.794165,47.979777
gene-LOC18023649,17.063781,15.03566,10.533278,12.299647
gene-LOC18023650,38.276198,34.206805,57.983072,29.785108
gene-LOC18023651,1.307915,2.518985,0.432668,0.770142
gene-LOC18023652,211.000186,232.296452,247.282901,71.759858
gene-LOC18023653,409.684146,284.588541,384.887058,399.87389
gene-LOC18023654,7.659879,1.395587,0.651124,2.475801
gene-LOC18023655,22.458752,22.275022,50.709645,55.823646
gene-LOC18023656,202.814273,209.394248,73.924294,73.768851
gene-LOC18023658,10.868469,8.861702,6.207292,11.846952
gene-LOC18023659,6.999393,6.140921,8.357788,10.07191
gene-LOC18023660,32.790954,32.365723,30.305335,28.89473
gene-LOC18023661,25.717668,26.174794,12.287124,6.938832
gene-LOC18023662,1.591965,2.219508,2.032682,3.479257
gene-LOC18023665,63.503944,59.73471,55.634978,67.373959
gene-LOC18023666,5.108106,4.159807,1.386021,3.552186
gene-LOC18023667,0.083356,0.142068,0,0.613936
gene-LOC18023668,3.667174,4.560856,10.44492,8.247071
gene-LOC18023671,0.47005,0.411485,0,0.269831
gene-LOC18023672,22.294724,19.367003,18.380955,25.961814
gene-LOC18023673,2.629084,0.203669,0,2.094932
gene-LOC18023674,1.678887,0,0,0.902528
gene-LOC18023675,0.360963,0,0,0.602477
gene-LOC18023676,0.171387,0,0,0.143233
gene-LOC18023678,2.355921,0.353966,0.121934,1.617415
gene-LOC18023679,2.102607,0.565047,0.194862,0.920489
gene-LOC18023680,4.013657,0.51978,0,2.1396
gene-LOC18023681,2.757866,0.283386,0,1.574907
gene-LOC18023682,1.2287,0.2101,0,0.721338
gene-LOC18023683,0.25505,0,0,0
gene-LOC18023684,3.605799,0.646698,6.817932,2.967945
gene-LOC18023685,4.392755,1.584454,0.955788,5.380446
gene-LOC18023686,10.048005,6.881034,12.165291,10.128114
gene-LOC18023687,13.646575,9.87135,7.687214,13.561908
gene-LOC18023688,1.574399,0.515718,0,0.402312
gene-LOC18023689,31.161572,44.183219,15.841189,17.354656
gene-LOC18023690,3.448759,1.861295,0.395896,1.879334
gene-LOC18023691,2.278485,1.103128,1.522601,3.415399
gene-LOC18023692,7.480947,7.734136,4.626711,5.887583
gene-LOC18023693,8.900077,7.037515,8.671105,12.797983
gene-LOC18023694,3.484999,4.842704,3.402653,5.09712
gene-LOC18023695,208.389222,212.858814,110.708942,254.832085
gene-LOC18023696,31.816408,26.941665,21.151544,24.377297
gene-LOC18023698,0,0,0,0
gene-LOC18023699,0,0.270898,0,0
gene-LOC18023700,0,0.2655,0,0.259235
gene-LOC18023701,9.545654,10.420039,4.714154,10.661638
gene-LOC18023702,48.444835,41.428754,40.586267,41.825234
gene-LOC18023704,8.847087,4.18742,9.478751,15.570184
gene-LOC18023705,124.073902,120.386004,152.228117,141.907119
gene-LOC18023706,0,0,1.397117,0.590847
gene-LOC18023707,11.302951,10.66343,15.004744,20.743839
gene-LOC18023708,23.165146,24.579336,18.382791,21.431932
gene-LOC18023709,18.220709,18.406391,27.985581,23.878696
gene-LOC18023710,19.592568,16.134335,37.79352,27.427428
gene-LOC18023711,1020.879006,923.501766,848.337406,815.794157
gene-LOC18023712,22.837978,23.651482,16.262176,14.220568
gene-LOC18023713,20.779591,25.348921,26.986445,28.942427
gene-LOC18023714,1.312232,0.668238,0.115323,1.626522
gene-LOC18023715,38.495813,37.272883,39.161315,36.655068
gene-LOC18023716,5.975707,5.725501,7.889003,5.969881
gene-LOC18023717,13.124481,9.908507,6.520361,8.816541
gene-LOC18023718,138.0367,127.629853,146.552551,105.918462
gene-LOC18023719,58.189517,62.578781,52.953036,47.325961
gene-LOC18023720,10.628251,8.786618,5.267611,3.022666
gene-LOC18023721,54.243892,16.597299,3.057727,58.268274
gene-LOC18023722,9.423452,8.295445,10.701649,12.717905
gene-LOC18023723,18.094275,22.183182,21.387711,19.176707
gene-LOC18023724,24.976477,26.502536,25.856942,22.456567
gene-LOC18023725,19.288096,24.699999,7.500791,14.594559
gene-LOC18023726,37.28681,44.248689,16.984307,26.239274
gene-LOC18023727,0,0,0,0
gene-LOC18023728,363.465246,280.355038,198.584688,238.91687
gene-LOC18023729,35.718248,33.528454,16.877094,23.696454
gene-LOC18023730,6.532471,5.499972,4.388523,8.855654
gene-LOC18023731,95.549662,83.1162,69.303974,77.30078
gene-LOC18023732,3.836201,2.73101,2.251503,7.749039
gene-LOC18023733,90.375923,107.404568,74.705317,82.282021
gene-LOC18023734,38.295832,36.822428,19.714309,20.313427
gene-LOC18023735,762.755952,888.128394,871.031172,601.64308
gene-LOC18023736,4.252275,5.782339,22.503785,15.289183
gene-LOC18023737,6.929606,8.104397,10.900024,17.177303
gene-LOC18023738,6.120369,5.468066,4.382444,6.421758
gene-LOC18023739,48.174231,39.723633,37.116244,44.336283
gene-LOC18023740,11.94159,11.932085,11.154436,15.735144
gene-LOC18023741,311.996433,234.106004,283.55602,328.741586
gene-LOC18023742,102.930405,73.12133,73.311137,87.49618
gene-LOC18023743,1.967405,0.9473,0.602238,1.683412
gene-LOC18023744,0.778572,1.991095,0.680276,0.648489
gene-LOC18023745,9.221748,9.439537,8.77038,12.379544
gene-LOC18023746,40.752175,38.301411,52.250997,60.400775
gene-LOC18023747,28.825794,25.075645,55.049319,41.666399
gene-LOC18023748,0.291768,0.819186,0.368211,0.418979
gene-LOC18023749,0.61818,0.370284,0.219043,0.36325
gene-LOC18023750,5.524635,16.120146,28.592924,17.747225
gene-LOC18023751,0,0.06869,0,0
gene-LOC18023752,20.785767,19.261251,12.890065,17.962377
gene-LOC18023753,3.093803,3.452982,0.612371,2.737529
gene-LOC18023754,16.740879,17.737435,15.790818,15.167041
gene-LOC18023756,26.360213,28.868908,31.730922,25.647557
gene-LOC18023757,24.385646,18.036068,12.866983,16.440233
gene-LOC18023758,11.859656,23.216681,0.489639,8.352683
gene-LOC18023759,28.03292,27.954051,39.963696,36.52623
gene-LOC18023760,33.033795,37.344112,60.152233,32.349357
gene-LOC18023761,4.863185,2.766298,2.761452,4.513055
gene-LOC18023762,32.991411,32.524732,15.50346,19.223153
gene-LOC18023763,40.560271,40.761546,58.882501,46.347531
gene-LOC18023764,5.920627,6.661507,4.349664,5.303302
gene-LOC18023765,30.313678,22.550141,27.842906,34.113914
gene-LOC18023766,256.786787,185.50392,194.917672,226.75342
gene-LOC18023768,0.705692,0.299706,0.239809,0.970427
gene-LOC18023769,0,0,0,0.152723
gene-LOC18023770,1.143892,0.375614,0,0.147317
gene-LOC18023771,0.109073,0.093358,0,0
gene-LOC18023772,130.063703,130.824789,122.053341,159.032075
gene-LOC18023773,27.199203,28.774971,18.051275,23.189237
gene-LOC18023774,24.619694,3.06719,2.030577,42.281352
gene-LOC18023775,2.142107,0.535941,0.262049,1.613346
gene-LOC18023776,129.82315,116.894243,171.69439,154.200209
gene-LOC18023777,8.576889,8.838597,7.893044,7.362529
gene-LOC18023778,4.002415,4.375686,0,1.819043
gene-LOC18023779,25.110428,22.915337,12.424866,21.654432
gene-LOC18023780,137.230557,134.9196,163.622281,132.120589
gene-LOC18023781,18.678303,17.295685,13.977862,14.286485
gene-LOC18023782,44.894226,44.68016,36.589877,29.271243
gene-LOC18023783,23.600169,19.266516,20.547533,23.580631
gene-LOC18023784,22.053492,25.930781,7.549819,15.442643
gene-LOC18023785,20.916606,23.217261,32.794541,30.930177
gene-LOC18023786,29.00803,53.427691,63.62264,33.192768
gene-LOC18023788,12.606363,13.259637,9.938324,13.120573
gene-LOC18023789,3.253387,4.41139,5.143078,5.128585
gene-LOC18023790,2.620597,1.484483,0.952539,2.539313
gene-LOC18023791,369.216165,331.328619,761.248844,393.509022
gene-LOC18023792,19.738969,15.374964,9.394847,14.036942
gene-LOC18023793,14.558129,15.422974,18.159455,22.834722
gene-LOC18023794,47.032401,37.827563,77.309236,60.596428
gene-LOC18023795,30.327402,32.418318,33.976651,35.976633
gene-LOC18023796,19.036574,24.831705,9.71385,14.571936
gene-LOC18023797,23.472699,21.768139,16.30716,16.35976
gene-LOC18023798,39.033213,48.768146,26.399518,30.223075
gene-LOC18023799,41.828285,59.746452,125.244526,173.547016
gene-LOC18023800,15.374049,7.511792,11.224809,7.930966
gene-LOC18023801,25.315891,23.024337,22.427806,22.734441
gene-LOC18023802,42.235873,47.798841,41.605789,36.30336
gene-LOC18023803,7.445701,6.708785,13.233119,16.975336
gene-LOC18023804,5.139551,4.412777,4.93179,8.591001
gene-LOC18023805,9.201602,7.951066,10.943113,12.252274
gene-LOC18023806,15.414358,12.827924,5.508253,11.551587
gene-LOC18023807,0.423148,0,0,0.051175
gene-LOC18023808,10.247846,3.269267,2.520064,17.278204
gene-LOC18023809,41.934639,38.687889,34.790353,42.597382
gene-LOC18023810,42.630817,45.551782,42.695988,51.774911
gene-LOC18023811,4.582126,1.032701,2.377666,2.85817
gene-LOC18023812,16.396536,15.35141,14.300271,20.326137
gene-LOC18023813,66.197445,81.570379,64.299106,54.648147
gene-LOC18023814,218.629919,153.754814,133.951212,196.31305
gene-LOC18023815,107.214531,97.528778,23.227389,35.865508
gene-LOC18023816,718.394819,856.439196,131.338056,72.282847
gene-LOC18023817,64.692829,71.559478,53.012207,61.442639
gene-LOC18023818,50.121415,40.369382,33.45593,40.341404
gene-LOC18023819,62.32968,55.423865,46.756338,55.338823
gene-LOC18023820,12.551964,11.320222,8.516551,9.637287
gene-LOC18023821,4.27735,2.286042,1.182324,1.802708
gene-LOC18023822,61.648226,65.058571,49.794715,45.75344
gene-LOC18023823,4.305679,2.924356,3.209275,4.638237
gene-LOC18023824,12.998282,10.591251,15.258543,16.890471
gene-LOC18023825,0,0,0,0.076235
gene-LOC18023826,12.000469,19.753181,60.283357,47.334315
gene-LOC18023827,24.660786,36.192077,12.867886,14.006452
gene-LOC18023828,8.748431,9.409433,6.675278,9.082551
gene-LOC18023829,0.200554,0,0,0.082268
gene-LOC18023830,10.720916,34.308787,32.451783,14.649389
gene-LOC18023831,47.642358,44.919832,9.833174,20.27749
gene-LOC18023832,18.973341,20.133992,47.199628,28.770553
gene-LOC18023833,9.957872,7.369432,46.345939,42.622434
gene-LOC18023834,0,0.636922,0,0.92708
gene-LOC18023835,4.396003,1.731728,14.82466,19.993169
gene-LOC18023836,0.568887,0.182116,0.187608,0.470838
gene-LOC18023837,10.53844,9.014995,9.595494,9.661359
gene-LOC18023838,80.301855,91.606091,57.445467,36.823891
gene-LOC18023839,0.498744,0.313061,0.058902,0.447027
gene-LOC18023840,38.023534,43.166599,32.584608,32.003806
gene-LOC18023841,7.352779,10.511594,23.238995,18.018423
gene-LOC18023842,6.31811,5.285027,5.965771,9.407564
gene-LOC18023844,80.171116,65.801553,10.625098,30.281479
gene-LOC18023845,13.860535,10.810674,6.117908,11.92124
gene-LOC18023846,0.206864,0.058545,0,0.171455
gene-LOC18023847,32.578917,36.939581,9.639784,9.634762
gene-LOC18023848,12.235159,9.937179,10.074054,10.87435
gene-LOC18023849,16.923112,13.092638,5.383617,13.572277
gene-LOC18023850,151.225633,110.640828,126.366911,137.865724
gene-LOC18023851,4.910508,3.488349,2.352011,3.905908
gene-LOC18023852,10.125135,8.357004,6.878822,8.787269
gene-LOC18023853,0.608176,0.289636,0.32957,0.711175
gene-LOC18023854,8.095197,6.818175,10.873136,12.547049
gene-LOC18023855,14.189759,0.773861,0.088703,5.153114
gene-LOC18023856,5.150071,2.72897,2.480746,2.320642
gene-LOC18023857,260.782221,193.686415,175.203953,233.201533
gene-LOC18023858,0.228573,0.073364,0.151856,0.095984
gene-LOC18023859,3.213812,0.730436,5.337454,4.678821
gene-LOC18023860,0,0,0,0.128034
gene-LOC18023862,27.235068,24.253348,25.669564,20.463126
gene-LOC18023863,1.020085,0.555815,0.143932,0.849925
gene-LOC18023864,8.082097,9.952055,6.555892,7.927354
gene-LOC18023865,8.092053,4.482992,1.007547,6.141125
gene-LOC18023866,10.006367,11.316876,23.625358,29.578034
gene-LOC18023867,239.953289,214.850347,236.399178,232.511137
gene-LOC18023868,71.581845,65.577928,64.301238,61.569232
gene-LOC18023869,9.770799,7.666208,6.564398,12.057522
gene-LOC18023870,6.728303,5.850291,34.326502,28.759028
gene-LOC18023871,19.475355,15.795313,11.257935,20.631932
gene-LOC18023873,60.592684,62.044716,72.272546,53.40898
gene-LOC18023874,0.302064,0.64371,0,0.62973
gene-LOC18023875,154.90573,145.241289,123.747516,107.075071
gene-LOC18023876,26.935511,28.657714,18.300908,15.784707
gene-LOC18023877,0.557124,0,0,0
gene-LOC18023878,63.129708,93.32525,92.226852,112.522259
gene-LOC18023879,25.131251,20.240962,13.693397,20.075207
gene-LOC18023880,56.15599,54.637602,19.018023,18.072831
gene-LOC18023881,0,0,0,0
gene-LOC18023882,11.97569,7.455786,9.427729,8.28436
gene-LOC18023883,7.317598,8.918944,7.995508,6.67748
gene-LOC18023884,0.041883,0,0,0.034666
gene-LOC18023885,6.5183,5.826091,7.450084,10.979
gene-LOC18023886,14.657466,9.777571,13.038813,16.02455
gene-LOC18023887,4.047551,5.672898,3.716774,4.34312
gene-LOC18023888,1.223654,1.045147,0.410061,1.979815
gene-LOC18023889,1.389964,0,0,0
gene-LOC18023890,15.661781,7.706735,5.145751,23.468575
gene-LOC18023891,1.33274,0.553434,0.295892,1.519812
gene-LOC18023892,0,0.381866,0.785818,1.124394
gene-LOC18023894,7.445522,6.891551,11.133457,16.052833
gene-LOC18023895,9.920748,9.444155,10.854882,18.917506
gene-LOC18023896,4.314819,3.601553,2.917862,5.390054
gene-LOC18023897,11.411489,15.673206,21.898495,17.663615
gene-LOC18023898,30.320243,27.300926,15.82556,17.9517
gene-LOC18023899,11.332352,11.985807,14.607185,24.385533
gene-LOC18023900,12.565377,10.646883,4.811533,10.529727
gene-LOC18023901,16.418722,27.533809,27.807686,40.257762
gene-LOC18023902,17.049281,14.796247,9.978182,17.991515
gene-LOC18023903,263.786506,307.800539,13.045147,9.581647
gene-LOC18023904,40.425513,41.763046,35.887624,35.867038
gene-LOC18023905,147.617633,111.400359,176.735518,249.544757
gene-LOC18023906,11.156413,5.472453,5.762158,18.466632
gene-LOC18023907,0.118259,0.253476,0.157164,0.298682
gene-LOC18023908,65.106263,44.13158,50.767972,96.310654
gene-LOC18023910,22.992137,21.058164,20.538751,19.500958
gene-LOC18023911,3.491858,3.237479,1.901131,4.405559
gene-LOC18023912,1.193126,0.51005,0,0.666916
gene-LOC18023913,1.423613,0.659605,0.251522,1.25899
gene-LOC18023914,28.665529,12.733729,1.69737,24.137566
gene-LOC18023915,4.253907,3.601567,1.802224,2.880859
gene-LOC18023916,26.19481,24.973744,19.764307,24.787037
gene-LOC18023917,7.921017,8.176158,8.221833,7.19848
gene-LOC18023918,9.836983,12.992448,33.043541,16.94827
gene-LOC18023919,9.493469,8.497388,6.251039,8.451785
gene-LOC18023920,5.026768,3.685311,2.021231,4.361073
gene-LOC18023921,40.871296,36.044596,54.761836,51.601753
gene-LOC18023922,1.54857,2.978337,3.882456,3.660184
gene-LOC18023923,5.023688,6.227415,4.998469,2.778104
gene-LOC18023924,6.013458,6.161273,7.694887,12.987405
gene-LOC18023925,21.712256,32.049165,27.848552,44.347446
gene-LOC18023926,4.02054,4.109964,3.511374,3.379935
gene-LOC18023927,36.004843,19.867417,0.66552,23.252294
gene-LOC18023929,7.695731,1.520274,1.07224,13.462897
gene-LOC18023930,25.142689,20.442261,42.831554,23.235909
gene-LOC18023931,239.751166,178.650695,238.397326,226.921079
gene-LOC18023932,48.040491,36.137046,35.078733,41.096659
gene-LOC18023933,0.384096,0.870345,2.361948,1.374924
gene-LOC18023934,21.695693,23.170906,15.864403,17.40076
gene-LOC18023935,6.822324,6.147055,5.80188,7.479813
gene-LOC18023936,2.32231,5.89691,1.318392,2.35442
gene-LOC18023937,33.326511,18.423849,0.745882,29.168375
gene-LOC18023938,0.242842,2.076222,0.428081,1.014367
gene-LOC18023939,313.390017,286.218271,111.996819,155.168798
gene-LOC18023940,229.521764,264.797254,240.266055,156.322103
gene-LOC18023941,98.513164,234.332688,197.021018,191.722081
gene-LOC18023942,3666.437223,6096.309513,3007.99737,1506.150576
gene-LOC18023943,0.132293,0.114364,0,0.112445
gene-LOC18023944,0,0.159498,0.165167,0.078105
gene-LOC18023945,5.440776,0.769526,1.188475,11.600779
gene-LOC18023946,6.610554,7.864104,3.474172,4.127259
gene-LOC18023947,135.019635,127.246594,188.790108,141.818788
gene-LOC18023948,3.38401,3.832616,2.263618,5.141796
gene-LOC18023949,2.227241,1.03706,0.138455,1.434701
gene-LOC18023950,20.513078,16.480794,16.347565,21.681452
gene-LOC18023951,3.700947,2.516938,3.560998,5.267443
gene-LOC18023952,0.092828,0.105977,0.109591,0.129974
gene-LOC18023954,2.287522,1.681261,1.171678,1.648882
gene-LOC18023955,0,0,0.135215,0
gene-LOC18023956,2.848373,2.916549,0.645986,1.157459
gene-LOC18023957,6.639325,3.215444,1.989517,6.203025
gene-LOC18023958,0.129353,0.217406,0,0.213613
gene-LOC18023959,4.408971,4.232812,4.438476,6.339662
gene-LOC18023960,3.981897,1.459404,16.45808,4.683687
gene-LOC18023961,17.477766,13.586503,17.581584,14.347345
gene-LOC18023962,16.830415,17.382923,9.555391,11.609313
gene-LOC18023963,18.146879,16.273544,15.426715,18.182905
gene-LOC18023964,38.766743,35.541535,17.883933,24.819027
gene-LOC18023965,20.081173,21.923671,12.00284,18.771778
gene-LOC18023966,0.253854,1.988262,3.509491,4.338735
gene-LOC18023967,6.389281,5.061925,17.38501,13.190821
gene-LOC18023968,42.227505,57.812456,26.57492,31.176983
gene-LOC18023969,6.795057,19.32789,10.275029,3.881486
gene-LOC18023970,16.790751,30.222231,38.692977,23.397495
