ID,Leaf_ABA,Leaf_ABA,Root_ABA,Root_ABA,Leaf_Control,Leaf_Control,Root_Control,Root_Control
gene-LOC18019623,32.469857,25.938968,5.816123,6.301529,40.642829,47.639131,15.859274,16.005199
gene-LOC18019624,48.390628,46.94283,44.385421,42.559854,56.705978,62.118866,34.848589,48.363958
gene-LOC18019625,4.433104,4.555734,3.737343,3.510071,5.5801,6.229785,4.69875,6.068565
gene-LOC18019626,17.770053,23.686035,1.463979,0.509926,40.490057,40.009894,1.420068,1.209642
gene-LOC18019627,4.572126,4.589951,5.795546,4.560078,2.022233,2.347419,3.984711,3.656767
gene-LOC18019628,8.29969,9.98925,15.085281,13.667224,5.782399,7.00094,14.318085,14.811353
gene-LOC18019629,15.004718,18.564722,56.044272,92.156701,13.386451,11.294595,40.253411,43.576227
gene-LOC18019630,52.647168,63.058726,38.130398,37.353618,73.768503,72.08979,29.300151,36.804148
gene-LOC18019631,0.237352,0.230089,0.216581,0.081216,0.152767,0.368905,1.936988,0.95021
gene-LOC18019632,0,0,0,0,0,0,0,0
gene-LOC18019633,19.154849,20.184811,129.903808,120.591687,9.610385,9.526407,43.143136,47.19804
gene-LOC18019634,121.949031,124.344892,118.187185,138.605606,118.660181,105.712017,176.923367,185.757746
gene-LOC18019635,3.727001,3.921278,0.436474,0.255691,6.498818,5.472118,0.127319,0.187549
gene-LOC18019636,8.692745,8.860565,7.327872,5.909103,6.121889,6.902063,5.485875,5.058629
gene-LOC18019637,0.186637,0.270799,6.12551,6.973302,0.179658,0.349715,15.904111,18.850566
gene-LOC18019638,0,0,0.114725,0.643505,0,0,0,0.503601
gene-LOC18019639,0.261915,0.869166,30.434167,48.684102,0.174123,0.084785,145.455898,133.82699
gene-LOC18019640,0.873487,1.194274,2.095613,1.398017,1.017716,0.437926,2.125825,1.662101
gene-LOC18019641,12.470405,10.256145,9.930038,6.782629,7.817424,9.637086,6.607658,9.886889
gene-LOC18019642,50.279837,61.502859,57.077167,55.311803,52.474179,51.008247,85.028306,89.768767
gene-LOC18019643,0.811401,0.723496,0.032618,0.073066,2.442322,1.633537,0,0.035869
gene-LOC18019644,54.716591,41.664254,56.065143,59.071832,12.122205,13.595728,35.367566,39.242582
gene-LOC18019645,81.67295,83.418036,35.824395,40.303924,72.751286,72.467552,59.73896,45.592297
gene-LOC18019646,4.93108,4.772753,11.005766,8.862144,5.044026,5.797655,10.428405,10.317943
gene-LOC18019648,11.629389,13.335855,18.297414,21.244106,5.46871,5.742883,22.515474,24.562099
gene-LOC18019649,0,0,0,0,0,0,0,0
gene-LOC18019650,230.781101,202.703689,217.213403,231.098751,78.280421,72.713918,270.8194,218.380244
gene-LOC18019651,0,0,0,0,0,0,0,0.277051
gene-LOC18019654,5.26729,2.852445,4.355714,4.948962,2.20716,3.108389,3.21937,4.200056
gene-LOC18019655,0.135658,0.309263,0,0.046791,0.308579,0.384717,0.978747,1.104112
gene-LOC18019656,0.714755,0.756165,0.689748,0.705626,0.699624,0.489103,2.36277,1.584071
gene-LOC18019658,3.408247,4.541959,10.059468,10.075161,3.842121,2.813626,6.820277,6.060069
gene-LOC18019659,2.155499,2.372147,1.552566,1.75643,1.530797,1.647823,1.610697,1.301344
gene-LOC18019661,1.818427,1.400722,2.896313,2.52846,1.976072,1.683191,4.295943,3.657516
gene-LOC18019662,1.810223,2.215382,0.172057,0.116822,3.41645,3.288007,0.193439,0.490178
gene-LOC18019663,4.501911,6.005266,6.750768,6.690968,2.816167,2.821453,6.887655,9.822971
gene-LOC18019664,11.32586,10.72072,416.555442,339.747813,1.730612,5.066257,64.76926,109.581095
gene-LOC18019665,0,0,0,0,0,0,0,0
gene-LOC18019666,7.309472,10.405306,6.688008,7.080892,13.972114,13.12437,9.08394,8.794308
gene-LOC18019668,0,0,0,0,0,0,0,0
gene-LOC18019669,43.343007,32.220417,44.417369,46.819776,20.755693,22.528739,41.940042,33.460968
gene-LOC18019670,39.770645,44.711876,9.485784,9.071635,47.05587,48.062638,8.469235,6.926042
gene-LOC18019671,38.049814,34.412885,22.984241,23.216515,32.760074,31.433666,32.31936,29.18692
gene-LOC18019672,1.205229,2.494653,4.143927,2.567387,4.316624,6.434632,3.260284,3.796558
gene-LOC18019673,29.881741,28.434322,33.917442,34.481982,23.385356,25.932365,32.137967,32.239245
gene-LOC18019675,106.805301,121.941109,67.208889,77.392878,110.394105,120.094499,63.489799,61.568393
gene-LOC18019676,0,0,0,0,0,0,5.033393,5.463998
gene-LOC18019677,10.119032,11.212115,10.93739,9.56716,9.48143,9.960815,10.951025,10.73371
gene-LOC18019678,0,0.0591,0.055493,0.187714,0.058864,0,0.186852,0.182598
gene-LOC18019679,0,0,1.094997,0.486723,0,0.222356,0.241741,0.482349
gene-LOC18019680,9.887415,10.658231,9.083657,8.218312,10.382767,10.313497,11.011089,8.265976
gene-LOC18019681,14.097313,18.854263,14.935875,12.852266,12.183687,13.122661,18.308665,19.221907
gene-LOC18019682,7.07745,10.467266,11.977853,11.721547,8.567154,9.127214,21.629963,23.361099
gene-LOC18019683,3.55233,4.683105,17.220443,19.486282,2.360618,2.234538,16.524572,18.030287
gene-LOC18019686,107.189347,101.057812,138.899042,153.028635,71.551889,71.943771,150.010837,156.669577
gene-LOC18019687,16.5115,15.901729,25.456471,24.884698,8.926726,10.766065,19.509652,20.499978
gene-LOC18019688,31.775535,32.771961,38.2972,29.434864,26.148289,25.365947,27.971292,28.057889
gene-LOC18019689,54.952282,50.480202,64.398274,69.443413,28.693031,33.642504,57.245274,58.956808
gene-LOC18019690,0.787373,1.249507,0.508731,0.419972,0.596191,0.574784,0.156587,0.608637
gene-LOC18019691,18.474926,19.808104,16.989083,16.747321,13.090294,13.801184,17.405807,18.83193
gene-LOC18019692,40.412745,32.549007,35.741968,36.579737,20.438638,19.20707,37.357993,35.091896
gene-LOC18019693,0.734828,0.181099,0,0,0,0,0,0
gene-LOC18019694,1.3301,2.198046,2.059495,2.22584,2.431856,2.231219,2.949047,2.822033
gene-LOC18019696,5.024232,6.43042,22.290386,14.818958,6.482516,6.569542,4.991866,6.377924
gene-LOC18019697,0,0,0,0,0,0,0,0
gene-LOC18019699,0,0,0,0,0,0,0,0
gene-LOC18019700,0,0,0,0,0,0,0,0
gene-LOC18019701,2.836073,3.057595,6.240762,5.144268,4.083538,4.02294,7.217121,7.749839
gene-LOC18019702,0,0,0,0,0,0,0,0
gene-LOC18019704,0,0,0.593474,1.620969,0,0,0.268278,0.520117
gene-LOC18019705,0,0,2.3482,1.775281,0,0,7.051618,2.784558
gene-LOC18019706,0,0,0.229229,0,0,0,1.011549,0
gene-LOC18019707,36.530626,32.761898,33.159802,32.366876,17.193258,18.727917,28.6242,28.760459
gene-LOC18019708,39.418183,61.735013,71.855457,67.785773,50.237024,55.605487,56.407044,58.407313
gene-LOC18019709,0.028932,0.027176,0.024805,0.02834,0,0.025981,0,0.108841
gene-LOC18019710,9.418603,8.563443,7.610425,8.116853,6.999321,8.191649,10.977209,11.033491
gene-LOC18019711,2851.52856,3032.745586,3.273643,5.470314,4330.832647,3812.586098,12.71333,11.086758
gene-LOC18019712,629.028103,445.477252,246.698074,233.561258,276.475662,309.555833,454.836133,257.753211
gene-LOC18019713,0.134144,0.382735,0.235594,0.267607,0.253564,0.488985,0.664846,0.258383
gene-LOC18019714,127.391278,114.931413,72.466096,81.223434,189.353156,160.976111,146.155431,136.700443
gene-LOC18019715,265.858564,264.257051,373.495132,273.986607,494.100696,534.314776,1466.905433,1283.956054
gene-LOC18019716,7.486173,9.232813,13.983468,15.543402,5.939723,8.253416,9.292235,10.412886
gene-LOC18019717,0.261809,0,1.841575,1.438476,0,0.245597,2.955001,3.606621
gene-LOC18019719,0,0,0.109974,0.252667,0,0,0.25109,0.362506
gene-LOC18019720,3.668251,4.2052,16.56673,19.433193,3.723777,3.87728,26.891529,26.538821
gene-LOC18019721,14.352312,13.265597,10.479895,9.341225,8.192596,6.510337,14.184492,11.961473
gene-LOC18019722,1.64639,1.306489,1.460033,1.510811,0.88987,0.977756,1.005071,0.618099
gene-LOC18019723,8.114873,7.163328,13.022682,12.395367,6.538146,6.804899,11.13425,13.379128
gene-LOC18019725,0,0,0,0,0,0,0,0
gene-LOC18019726,16.379525,11.535243,4.598985,5.71725,9.154114,13.444442,5.254711,3.950427
gene-LOC18019727,19.054306,23.468875,11.116731,11.741247,19.276334,21.657053,9.363707,9.531284
gene-LOC18019728,0,0.121954,0.492379,0.517872,0.030448,0.059078,0.612759,0.860672
gene-LOC18019729,0,0,0.60704,0.480134,0,0,1.90725,2.861025
gene-LOC18019730,0.205303,0.133536,13.546358,15.32679,0,0,5.549658,6.096883
gene-LOC18019731,1.083703,3.604395,276.057366,270.001073,0.21124,1.02421,270.426025,250.106715
gene-LOC18019732,0.139967,0,7.461468,5.226548,0,0,4.744388,4.505763
gene-LOC18019733,10.069205,9.468595,9.433954,9.503202,8.992301,7.421893,10.884027,11.539167
gene-LOC18019735,70.685244,111.334152,89.121393,77.792594,55.624821,58.816928,76.734853,69.79836
gene-LOC18019736,4.868428,4.645939,2.234929,3.020139,3.883137,3.665354,2.617452,3.306518
gene-LOC18019737,21.170423,17.677735,23.951826,27.153629,14.978623,15.309317,23.5401,19.461906
gene-LOC18019738,5.352548,6.660828,0.35715,0,6.051048,3.890187,0,0
gene-LOC18019739,94.140417,97.039529,6.392203,4.356292,74.530852,73.246052,3.89091,3.680201
gene-LOC18019741,80.425582,47.608666,0,0.377349,38.058144,42.458719,0.125184,0.121315
gene-LOC18019742,13.61763,13.908783,1.775067,1.812601,17.815849,20.275111,2.887204,2.841569
gene-LOC18019743,36.649361,85.313715,81.681606,87.567889,34.096622,44.975058,60.831713,52.396379
gene-LOC18019744,16.796095,21.911803,41.290161,31.924123,11.296202,12.124181,20.691076,21.139162
gene-LOC18019745,0,0,0,0,0,0,0,0
gene-LOC18019746,0,0,0,0,0,0,0,0
gene-LOC18019747,0.224624,0.127502,0.546796,0.444853,0.210964,0.121915,0.839505,0.727734
gene-LOC18019748,8.646443,9.777926,1.224504,1.393177,13.954409,15.543645,2.803836,2.161648
gene-LOC18019749,2.753185,2.468949,2.50074,2.023159,3.000259,2.944642,6.606378,4.922485
gene-LOC18019750,34.478113,28.486222,42.698855,47.826697,16.436173,16.677273,34.694445,33.734085
gene-LOC18019751,46.096291,41.701958,29.915621,36.542406,40.932979,37.796072,45.66914,44.296002
gene-LOC18019752,0,0,0,0,0,0,0,0
gene-LOC18019753,225.783972,245.111193,327.545922,307.868191,194.609843,191.420463,279.062768,318.859555
gene-LOC18019754,6.005499,7.216388,10.963267,10.09924,5.385291,5.886151,10.986483,12.202731
gene-LOC18019755,47.897539,49.985351,67.886919,72.121698,25.690361,28.721622,40.608706,35.165722
gene-LOC18019756,26.813372,24.014434,1.951942,1.80423,28.259618,24.394465,1.398567,1.949573
gene-LOC18019757,3.788288,3.674291,5.027935,7.187694,3.921563,3.425586,9.493604,7.789541
gene-LOC18019758,11.267497,9.355987,15.44154,14.981865,6.434588,8.416617,15.224717,15.702646
gene-LOC18019759,1.322973,1.817004,1.477461,0.990496,1.398484,0.854955,1.259012,1.626304
gene-LOC18019760,58.432024,47.352279,107.067114,87.361855,30.189585,26.798242,47.707134,54.828293
gene-LOC18019761,61.326239,100.423678,187.218425,118.941956,64.595603,69.169821,36.657691,38.468424
gene-LOC18019762,77.814043,80.807461,41.759792,42.190541,63.097218,61.388477,55.063759,52.201315
gene-LOC18019763,0,0.052848,0,0.055957,0.052654,0,0,0
gene-LOC18019764,0,0,0,0,0,0,0,0
gene-LOC18019765,22.645209,26.352601,8.855411,8.918269,18.486031,21.972414,7.656601,8.414314
gene-LOC18019766,70.836101,76.793566,52.784874,73.678003,98.64005,81.197114,141.291116,120.994811
gene-LOC18019767,0,1.317904,0,0,2.622761,0,0,2.73582
gene-LOC18019768,3.948479,6.361738,4.151346,4.458962,12.031996,9.903796,5.511288,4.49914
gene-LOC18019769,2.883209,1.955006,0.36773,0.615476,6.638824,10.739176,0.612308,0.609653
gene-LOC18019770,16.597532,13.409058,17.954738,19.513938,10.262506,12.146957,24.284663,19.262495
gene-LOC18019771,24.367165,19.391681,31.323789,29.684859,13.667,17.334375,28.534456,21.15583
gene-LOC18019772,0.328944,0.788767,0.184085,0.291435,0.848903,0.632868,3.542189,2.74064
gene-LOC18019773,19.982439,20.731679,21.637198,20.504755,17.253929,16.761983,24.157191,26.602974
gene-LOC18019774,171.948281,130.321353,177.181979,197.085564,70.266273,72.283649,114.719272,117.397559
gene-LOC18019775,8.681659,7.344384,11.5832,12.618564,6.658945,7.020413,17.715537,15.873043
gene-LOC18019776,11.136053,11.545411,13.94745,12.145128,15.435739,17.441435,12.718965,15.744182
gene-LOC18019777,208.921381,241.671309,360.622206,342.892645,167.995931,176.178515,372.47261,371.590858
gene-LOC18019778,0.268288,0,9.755861,7.578178,0,0,0.417651,0.561056
gene-LOC18019779,880.953059,773.264151,147.924338,159.574059,1131.69946,1077.924821,282.200575,244.66275
gene-LOC18019780,24.907629,20.857981,35.766484,36.464546,9.754659,10.930191,31.537585,26.897273
gene-LOC18019781,151.746909,157.785988,86.193808,75.161491,66.856224,74.038717,63.942174,59.989463
gene-LOC18019782,14.808068,11.313333,7.631876,6.573352,5.435119,4.860504,6.694196,4.368163
gene-LOC18019783,58.488189,58.492365,15.53214,13.142711,60.644746,65.235385,7.263016,6.327133
gene-LOC18019784,6.378721,4.612815,20.441303,7.335103,1.032155,0.9125,1.765249,2.018452
gene-LOC18019785,43.338919,41.244937,20.51862,21.284627,35.060072,38.918124,18.580443,20.664852
gene-LOC18019786,24.735218,39.08798,1.387803,2.378826,38.869842,40.221148,19.557638,15.189191
gene-LOC18019787,8.534736,9.143834,14.882982,13.906876,7.806024,9.092978,18.804668,19.46202
gene-LOC18019788,17.666733,19.519863,15.426415,19.484371,14.559031,13.633306,19.087321,18.280566
gene-LOC18019789,5.275197,9.19934,9.334945,8.915194,4.064459,5.084907,8.609626,6.859093
gene-LOC18019790,1.540992,3.23017,0,0,6.215692,5.701652,0,0
gene-LOC18019791,0.082028,0,7.452743,7.148784,0.077537,0.223882,8.649127,12.754788
gene-LOC18019792,11.3088,12.031837,18.649906,21.184931,10.349814,13.428897,22.577795,19.128293
gene-LOC18019793,17.593951,20.010189,34.785488,37.200919,17.503728,18.09343,40.803796,40.251945
gene-LOC18019794,7.199629,7.165342,6.122248,5.98014,6.164559,5.636081,7.442328,8.058666
gene-LOC18019795,42.861847,43.236054,12.354819,11.592155,51.400925,49.484387,22.026269,15.156504
gene-LOC18019796,2.980255,3.096454,0.415463,0,1.762999,2.97877,2.098764,2.27966
gene-LOC18019797,59.64197,55.066104,24.995381,25.569197,58.970548,66.977233,31.187214,29.972089
gene-LOC18019798,7.467434,6.863616,7.755446,8.118751,11.581381,11.531194,14.159064,9.988363
gene-LOC18019799,1.791291,1.584644,3.449783,3.066937,1.576047,1.6453,5.128201,4.725305
gene-LOC18019800,0,0,0,0,0,0,0,0
gene-LOC18019801,0,0,8.909392,9.261285,0,0.181273,22.171386,14.138877
gene-LOC18019802,13.254774,10.081243,19.311704,17.641661,2.959533,4.608471,13.118396,14.81238
gene-LOC18019803,8.878952,21.448947,17.300098,24.845166,37.588561,40.666711,58.965922,40.912025
gene-LOC18019804,1.084749,0.829105,1.987316,1.832234,3.608684,2.478626,10.620188,7.260266
gene-LOC18019805,3.500469,3.665531,6.395803,4.394215,3.947006,3.811545,7.812626,6.918764
gene-LOC18019806,13.473606,14.700455,0.06074,0.068786,14.956346,15.367133,0.13665,0.200114
gene-LOC18019807,18.447995,13.624847,16.680466,16.146713,12.416754,14.062088,17.263585,14.455327
gene-LOC18019808,0.042107,0.087493,19.148944,23.371205,0,0.1696,9.955133,6.570206
gene-LOC18019809,14.473791,14.699181,25.614575,24.140705,20.779279,21.009101,34.017881,32.529548
gene-LOC18019810,8.025015,7.58336,14.798885,17.102031,6.312673,7.071261,20.462784,17.958096
gene-LOC18019811,0.528428,0,0.239923,0.269504,0.762616,0.495365,1.072561,0.794603
gene-LOC18019812,8.671941,7.905635,12.079613,15.370605,6.959027,7.234983,19.507938,17.028601
gene-LOC18019813,61.295047,70.403449,95.02745,59.91929,4.571193,3.950505,6.635202,6.250987
gene-LOC18019814,18.237511,18.247664,34.582828,35.93343,10.216697,9.544728,19.742142,22.607782
gene-LOC18019815,1.47113,4.080813,4.007453,4.419576,4.193311,3.417949,7.425295,4.911527
gene-LOC18019816,49.884921,41.278602,67.594416,73.935603,39.322364,53.984114,49.702224,54.980538
gene-LOC18019817,10.67139,11.266669,43.660151,46.147082,10.007133,12.14731,31.928512,32.461226
gene-LOC18019818,32.300923,40.064213,9.410281,14.566559,53.750963,53.97892,34.683713,28.668454
gene-LOC18019819,10.711036,9.729231,14.90311,15.089819,7.265208,7.353938,21.154499,17.40619
gene-LOC18019820,7.269837,9.218685,8.535427,11.362423,12.228019,11.906323,19.322975,15.888835
gene-LOC18019821,16.71385,13.09129,0.906147,0.754007,13.448202,11.569714,0.998234,0.749773
gene-LOC18019822,6.196075,7.336189,5.298803,5.664391,8.194216,7.981634,6.761991,9.127504
gene-LOC18019823,0.254198,0,0.942076,0.65902,0,0.060129,0.394101,2.540877
gene-LOC18019824,22.683724,29.99413,43.26347,38.779844,16.578211,15.752729,36.262101,39.838258
gene-LOC18019825,5.120315,5.834843,18.558491,25.816254,9.023476,7.390041,47.376669,56.749494
gene-LOC18019826,6.50804,8.324752,7.968073,8.826184,4.976178,6.795449,7.498991,7.592481
gene-LOC18019827,188.743913,224.118067,340.453393,378.203093,154.760651,152.437123,308.279911,289.792746
gene-LOC18019828,5.111015,6.487003,5.772175,5.934001,6.057283,5.548917,4.969336,4.745018
gene-LOC18019829,0.60036,0.884791,2.019217,1.878804,2.529525,2.110461,6.354709,5.491287
gene-LOC18019830,17.390928,16.665915,28.366901,33.601169,17.302482,18.720114,38.771629,39.170029
gene-LOC18019831,0,0,0.267933,0,0,0,1.472492,0
gene-LOC18019834,0,0.078503,0,0,0.078402,0,0,0
gene-LOC18019835,52.999496,32.618265,125.332171,89.727424,9.770427,11.601849,9.43226,9.468752
gene-LOC18019836,6.554638,8.145727,13.016165,13.544763,8.957064,8.200336,17.087639,17.400117
gene-LOC18019837,10.674187,9.825389,20.224992,18.669761,7.492764,10.307989,17.133805,13.183468
gene-LOC18019838,67.524631,65.833987,77.597808,88.552757,45.951939,47.987958,91.525238,102.600076
gene-LOC18019840,5.744957,8.347162,4.416308,4.075951,10.680737,8.251132,17.765929,14.24732
gene-LOC18019841,0.461572,0.220499,1.641139,1.860258,1.095482,0,3.002534,5.390321
gene-LOC18019842,9.186922,11.029791,3.528004,4.651818,7.505824,5.575702,9.34327,9.402845
gene-LOC18019843,3.30521,3.182289,3.399489,2.510413,1.784415,2.047971,7.501205,6.051374
gene-LOC18019844,3.607969,1.911697,3.521466,3.300657,2.001829,2.047482,9.00736,5.672023
gene-LOC18019845,1.277068,1.258023,1.388619,1.547617,2.976596,2.890848,6.029939,4.659171
gene-LOC18019846,1.93733,2.977193,171.182611,148.227885,3.962595,3.483935,250.769521,150.872576
gene-LOC18019847,160.072075,185.390468,24.723066,23.639049,573.999479,484.309637,35.085677,34.412701
gene-LOC18019848,9.999333,3.355433,21.230444,23.313909,2.342821,4.838554,9.682867,13.742903
gene-LOC18019849,11.179244,13.568828,7.640301,8.585691,14.95102,12.359593,8.711067,7.789077
gene-LOC18019850,14.294799,12.25835,14.484574,16.283573,12.069981,14.608707,14.717882,12.932552
gene-LOC18019851,43.055035,45.294407,52.043281,45.863349,28.643894,26.202468,55.574184,55.708046
gene-LOC18019852,35.737414,35.086722,14.480775,15.478362,39.10539,41.622383,15.806668,13.127511
gene-LOC18019853,28.232679,26.768358,35.813499,33.29798,21.209985,20.972065,36.189372,27.253969
gene-LOC18019854,4.548987,5.709758,0,0,10.189487,10.786845,0.230583,0
gene-LOC18019855,20.696118,16.382303,22.805509,26.699182,6.727288,8.335656,14.517033,15.343994
gene-LOC18019856,56.955575,50.208212,72.108455,78.947731,39.879158,42.641034,62.093609,44.167376
gene-LOC18019857,41.057889,31.681048,21.578345,21.009647,5.991588,7.212113,9.724282,7.476569
gene-LOC18019858,59.258526,52.429879,40.007671,43.744431,31.169869,34.478952,27.26748,32.173648
gene-LOC18019859,3.066893,4.413697,0.483836,0.217532,5.929548,4.149145,0.216313,0.31858
gene-LOC18019860,6.706,8.191575,8.213567,6.273763,5.382042,5.562672,7.918957,7.197333
gene-LOC18019861,35.937217,26.821574,22.442048,19.797981,17.492883,17.429402,18.928239,21.755127
gene-LOC18019862,17.933918,13.761003,88.411982,72.454011,7.970337,8.723545,47.451289,40.130235
gene-LOC18019863,0,0,0.110168,0.124014,0,0,0,0
gene-LOC18019864,10.307348,12.088539,67.460453,53.664176,3.376028,4.514488,37.615356,31.53376
